Minimum ground time required between two consecutive flights (length of shortest ordinary arc): 35 minutes						
Maximum ground time allowed between two consecutive flights (length of longest ordinary arc): 1435 minutes						
Minimum ground time required between two consecutive flights with a replenishment arc in between (length of shortest replenishment arc): 480 minutes						
Maximum ground time allowed between two consecutive flights with a replenishment arc in between (length of longest replenishment arc): 1440 minutes	
					
Index	Date	From	Departure	To	Arrival	Day Change
0	23.05.2011	SAW	04:00	ADB	05:00	0
1	23.05.2011	ECN	04:00	ESB	05:10	0
2	23.05.2011	YEI	04:00	ESB	05:00	0
3	23.05.2011	MLX	04:00	ESB	05:15	0
4	23.05.2011	HTY	04:00	ESB	05:15	0
5	23.05.2011	SAW	05:00	ESB	06:00	0
6	23.05.2011	ADB	05:35	SAW	06:35	0
7	23.05.2011	ESB	06:00	SAW	07:00	0
8	23.05.2011	ESB	06:00	TZX	07:20	0
9	23.05.2011	ESB	06:10	AJI	07:45	0
10	23.05.2011	ESB	06:25	BAL	07:55	0
11	23.05.2011	ESB	07:25	VAN	09:00	0
12	23.05.2011	SAW	07:45	TZX	09:25	0
13	23.05.2011	TZX	07:55	ESB	09:15	0
14	23.05.2011	SAW	08:00	ESB	09:00	0
15	23.05.2011	AJI	08:20	ESB	10:05	0
16	23.05.2011	BAL	08:30	ESB	10:05	0
17	23.05.2011	VAN	09:35	ESB	11:20	0
18	23.05.2011	TZX	10:00	SAW	11:45	0
19	23.05.2011	ESB	10:00	SAW	11:00	0
20	23.05.2011	ESB	10:50	MQM	12:25	0
21	23.05.2011	ESB	11:00	ECN	12:10	0
22	23.05.2011	ESB	11:30	ERC	12:50	0
23	23.05.2011	SAW	11:30	VAS	12:50	0
24	23.05.2011	SAW	11:45	AYT	12:50	0
25	23.05.2011	ESB	12:00	SAW	13:00	0
26	23.05.2011	MQM	13:00	ESB	14:35	0
27	23.05.2011	ERC	13:25	ESB	14:45	0
28	23.05.2011	VAS	13:25	SAW	14:45	0
29	23.05.2011	ESB	13:30	ADB	14:50	0
30	23.05.2011	AYT	13:30	SAW	14:35	0
31	23.05.2011	SAW	14:00	ESB	15:00	0
32	23.05.2011	ECN	14:00	HTY	15:05	0
33	23.05.2011	ADB	15:25	ESB	16:40	0
34	23.05.2011	SAW	15:30	ADB	16:30	0
35	23.05.2011	ESB	15:40	GNY	16:55	0
36	23.05.2011	HTY	15:45	ECN	16:50	0
37	23.05.2011	ESB	16:00	ADA	17:00	0
38	23.05.2011	SAW	16:15	ASR	17:40	0
39	23.05.2011	ESB	16:20	SZF	17:20	0
40	23.05.2011	SAW	16:30	KYA	17:40	0
41	23.05.2011	ADB	17:05	SAW	18:05	0
42	23.05.2011	GNY	17:30	ESB	18:50	0
43	23.05.2011	ECN	17:35	ESB	18:45	0
44	23.05.2011	ADA	17:40	ESB	18:45	0
45	23.05.2011	SZF	17:55	ESB	18:55	0
46	23.05.2011	KYA	18:15	SAW	19:25	0
47	23.05.2011	ASR	18:15	SAW	19:45	0
48	23.05.2011	ESB	19:40	MLX	20:55	0
49	23.05.2011	ESB	19:45	ECN	20:55	0
50	23.05.2011	ESB	19:50	HTY	21:10	0
51	23.05.2011	ESB	19:55	YEI	20:55	0
52	24.05.2011	SAW	04:00	ADB	05:00	0
53	24.05.2011	ECN	04:00	ESB	05:10	0
54	24.05.2011	YEI	04:00	ESB	05:00	0
55	24.05.2011	MLX	04:00	ESB	05:15	0
56	24.05.2011	HTY	04:00	ESB	05:15	0
57	24.05.2011	SAW	05:00	ESB	06:00	0
58	24.05.2011	ADB	05:35	SAW	06:35	0
59	24.05.2011	ESB	06:00	SAW	07:00	0
60	24.05.2011	ESB	06:00	TZX	07:20	0
61	24.05.2011	ESB	06:10	AJI	07:45	0
62	24.05.2011	ESB	06:25	BAL	07:55	0
63	24.05.2011	ESB	07:25	VAN	09:00	0
64	24.05.2011	SAW	07:45	TZX	09:25	0
65	24.05.2011	TZX	07:55	ESB	09:15	0
66	24.05.2011	SAW	08:00	ESB	09:00	0
67	24.05.2011	AJI	08:20	ESB	10:05	0
68	24.05.2011	BAL	08:30	ESB	10:05	0
69	24.05.2011	VAN	09:35	ESB	11:20	0
70	24.05.2011	TZX	10:00	SAW	11:45	0
71	24.05.2011	ESB	10:00	SAW	11:00	0
72	24.05.2011	ESB	10:50	MQM	12:25	0
73	24.05.2011	ESB	11:30	ERC	12:50	0
74	24.05.2011	SAW	11:30	VAS	12:50	0
